Company Name,ISIN,ISIC full_code,ISIC section_label,ISIC division_label,ISIC group_label,ISIC description,Region/Country,Report Date,Fiscal Year,Quarter,Month,OS-C Code,Factor Area Code,Factor Code,Sub-Factor Code,Report Label,Quantity,Quantity Type,Reported Units,Standardized Quantity,Standardized units,Orig Report,Page,Note,Analyst,Factor Area,Factor,Sub Factor,SASB Industry Code,SASB Sub-Metric Code,SASB units,CDP Code,OS-C - CDP synthetic code,Description,,Quantity,Quantity Type,Reported Units,OS-C Code,Standardized Quantity,Standardized units
CEMEX SAB-CPO,MXP225611567,C2394,Manufacturing,Manufacture of other non-metallic mineral products,Manufacture of non-metallic mineral products n.e.c.,"Manufacture of cement, lime and plaster",,,FY18,,,Em.17.13,Em,17,13,Air emissions for the following pollutant: SO,"11,543.00000",,tons," 11,543,000 ",Mg,IntegratedReport2019.pdf,210,,Baltzell,Emissions,Air Emissions other than GHG,SO,EM-CM,EM-CM-120a.1b,Mg (t),,,,,11543.00,,tons,Em.17.13,11543.00,Mg
CEMEX SAB-CPO,MXP225611567,C2394,Manufacturing,Manufacture of other non-metallic mineral products,Manufacture of non-metallic mineral products n.e.c.,"Manufacture of cement, lime and plaster",,,FY19,,,EF.1.1,EF,1,1,Total energy consumed,"59,182.00000",,TJ,59182000,GJ,IntegratedReport2019.pdf,209,,Baltzell,Energy/Fuel,Energy consumption,Total energy consumed,EM-CM,EM-CM-130a.1a,"Gigajoules (GJ), Percentage (%)",,,,,59182.00,,GWh,EF.1.1,16439457.60,MWh
CEMEX SAB-CPO,MXP225611567,C2394,Manufacturing,Manufacture of other non-metallic mineral products,Manufacture of non-metallic mineral products n.e.c.,"Manufacture of cement, lime and plaster",,,FY19,,,EF.2.1,EF,2,1,Percentage of total energy consumed from alternative sources,[could be calculated],,,,,,,,Baltzell,Energy/Fuel,Energy consumption %,% of energy from alternative sources,EM-CM,EM-CM-130a.1c,"Gigajoules (GJ), Percentage (%)",,,,,[could be calculated],,,EF.2.1,,
CEMEX SAB-CPO,MXP225611567,C2394,Manufacturing,Manufacture of other non-metallic mineral products,Manufacture of non-metallic mineral products n.e.c.,"Manufacture of cement, lime and plaster",,,FY19,,,EF.2.4,EF,2,4,Percentage of total energy consumed from purchased electricity,[could be calculated],,,,,,,,Baltzell,Energy/Fuel,Energy consumption %,% of energy from grid,EM-CM,EM-CM-130a.1b,"Gigajoules (GJ), Percentage (%)",,,,,[could be calculated],,,EF.2.4,,
CEMEX SAB-CPO,MXP225611567,C2394,Manufacturing,Manufacture of other non-metallic mineral products,Manufacture of non-metallic mineral products n.e.c.,"Manufacture of cement, lime and plaster",,,FY19,,,EF.2.7,EF,2,7,Percentage of total energy consumed from renewable sources,[could be calculated],,,,,,,,Baltzell,Energy/Fuel,Energy consumption %,% of energy from renewables,EM-CM,EM-CM-130a.1d,"Gigajoules (GJ), Percentage (%)",,,,,[could be calculated],,,EF.2.7,,
CEMEX SAB-CPO,MXP225611567,C2394,Manufacturing,Manufacture of other non-metallic mineral products,Manufacture of non-metallic mineral products n.e.c.,"Manufacture of cement, lime and plaster",,,FY19,,,Em.1.1,Em,1,1,Gross global Scope 1 emissions,39.00000,,Tg CO2," 39,000,000 ",mtCO2e,IntegratedReport2019.pdf,209,,Baltzell,Emissions,Scope 1 Emissions Total,0,EM-CM,EM-CM-110a.1a,"Mg (t) CO₂-e, Percentage (%)",C6.1,C6.1.1,(C6.1) What were your organization’s gross global Scope 1 emissions in Mg CO2e?,39,38.70,,million metric tons CO2,Em.1.1,38700000.00,mtCO2e
CEMEX SAB-CPO,MXP225611567,C2394,Manufacturing,Manufacture of other non-metallic mineral products,Manufacture of non-metallic mineral products n.e.c.,"Manufacture of cement, lime and plaster",,,FY19,,,Em.17.10,Em,17,10,Air emissions for the following pollutant: NO (excluding N O),"49,415.00000",,tons," 49,415,000 ",Mg,IntegratedReport2019.pdf,210,,Baltzell,Emissions,Air Emissions other than GHG,NO (excluding N O),EM-CM,EM-CM-120a.1a,Mg (t),,,,,49415.00,,tons,Em.17.10,49415.00,Mg
CEMEX SAB-CPO,MXP225611567,C2394,Manufacturing,Manufacture of other non-metallic mineral products,Manufacture of non-metallic mineral products n.e.c.,"Manufacture of cement, lime and plaster",,,FY19,,,Em.17.11,Em,17,11,Air emissions for the following pollutant: particulate matter (PM),"1,553.00000",,tons," 1,553,000 ",Mg,IntegratedReport2019.pdf,210,,Baltzell,Emissions,Air Emissions other than GHG,particulate matter (PM),EM-CM,EM-CM-120a.1c,Mg (t),,,,,1553.00,,tons,Em.17.11,1553.00,Mg
CEMEX SAB-CPO,MXP225611567,C2394,Manufacturing,Manufacture of other non-metallic mineral products,Manufacture of non-metallic mineral products n.e.c.,"Manufacture of cement, lime and plaster",,,FY19,,,Em.17.13,Em,17,13,Air emissions for the following pollutant: SO,"12,047.00000",,tons," 12,047,000 ",Mg,IntegratedReport2019.pdf,210,,Baltzell,Emissions,Air Emissions other than GHG,SO,EM-CM,EM-CM-120a.1b,Mg (t),,,,,12047.00,,tons,Em.17.13,12047.00,Mg
CEMEX SAB-CPO,MXP225611567,C2394,Manufacturing,Manufacture of other non-metallic mineral products,Manufacture of non-metallic mineral products n.e.c.,"Manufacture of cement, lime and plaster",,,FY19,,,Em.2.1,Em,2,1,Percentage of Gross global Scope 1 emissions covered under emissions-limiting regulations,[not found],,,,,,,,Baltzell,Emissions,"Scope 1 Emissions, % regulated","Scope 1 Emissions, % regulated under emissions-limiting regulations",EM-CM,EM-CM-110a.1b,"Mg (t) CO₂-e, Percentage (%)",,,,,[not found],,,Em.2.1,,
CEMEX SAB-CPO,MXP225611567,C2394,Manufacturing,Manufacture of other non-metallic mineral products,Manufacture of non-metallic mineral products n.e.c.,"Manufacture of cement, lime and plaster",,,FY19,,,Em.6.1,Em,6,1,"Discussion of long-term and short-term strategy or plan to manage Scope 1 emissions, emissions reduction targets, and an analysis of performance against those targets","CLIMATE ACTION: REDUCING OUR CARBON FOOTPRINT
We support urgent collective action seeking to ensure compliance by
all parties in the implementation of the Paris Agreement´s commitments and the fulfillment of the UN Sustainable Development Goals
(SDGs) on Climate Action. Advancing climate solutions requires
collaborative cross-industry action and cooperation with governments,
non-profit organizations, and multilateral institutions.
As part of our commitment to support climate action, we recently redefined a more ambitious 2030 target. Aligned with the International Energy
Agency (IEA) Roadmap to limit global warming potential to 2°C, we aim to
reduce our net specific CO2 emissions by 35% compared to 1990 levels,
reaching 520 kg CO2 per ton of cementitious product.
Up to 2019, we reduced our net CO2 emissions per ton of cementitious products by 22.4% compared with our 1990 baseline, reaching
622 kg CO2 per ton of cementitious material. For 2019 alone, we
avoided emitting approximately 7.5 million tons of CO2, equivalent to
the annual emissions of 1.6 million passenger vehicles. With our new
target, we aim to reduce up to 16 million tons of CO2 by 2030 compared to 1990 levels, equivalent to the annual emissions of 3 million
passenger vehicles. To meet our target, we intend to invest approximately US$130 million in initiatives related to the use of alternative
fuels and raw materials over the next five years.
To this end, we developed a CO2 Reduction Roadmap across all of our
cement sites to model and assess the carbon mitigation potential that
can be seized from each installation, considering local challenges,
regulations, materials supply, technical limitations, and market dynamics, among other decisive factors. Building on this roadmap, we
are reinforcing our role in reducing direct and indirect emissions in
our production process through the implementation of our traditional
and non-traditional CO2 reduction levers, enabled by our research and
development of emerging technologies.",,text,,,IntegratedReport2019.pdf,75,,Baltzell,Emissions,Scope 1 emissions strategy description,0,EM-CM,EM-CM-110a.2a,n/a,,,SHOULD MAP TO CDP BUT SEEMS TO RELATE TO MULTIPLE QUESTIONS,,"CLIMATE ACTION: REDUCING OUR CARBON FOOTPRINT
We support urgent collective action seeking to ensure compliance by
all parties in the implementation of the Paris Agreement´s commitments and the fulfillment of the UN Sustainable Development Goals
(SDGs) on Climate Action. Advancing climate solutions requires
collaborative cross-industry action and cooperation with governments,
non-profit organizations, and multilateral institutions.
As part of our commitment to support climate action, we recently redefined a more ambitious 2030 target. Aligned with the International Energy
Agency (IEA) Roadmap to limit global warming potential to 2°C, we aim to
reduce our net specific CO2 emissions by 35% compared to 1990 levels,
reaching 520 kg CO2 per ton of cementitious product.
Up to 2019, we reduced our net CO2 emissions per ton of cementitious products by 22.4% compared with our 1990 baseline, reaching
622 kg CO2 per ton of cementitious material. For 2019 alone, we
avoided emitting approximately 7.5 million tons of CO2, equivalent to
the annual emissions of 1.6 million passenger vehicles. With our new
target, we aim to reduce up to 16 million tons of CO2 by 2030 compared to 1990 levels, equivalent to the annual emissions of 3 million
passenger vehicles. To meet our target, we intend to invest approximately US$130 million in initiatives related to the use of alternative
fuels and raw materials over the next five years.
To this end, we developed a CO2 Reduction Roadmap across all of our
cement sites to model and assess the carbon mitigation potential that
can be seized from each installation, considering local challenges,
regulations, materials supply, technical limitations, and market dynamics, among other decisive factors. Building on this roadmap, we
are reinforcing our role in reducing direct and indirect emissions in
our production process through the implementation of our traditional
and non-traditional CO2 reduction levers, enabled by our research and
development of emerging technologies.",,text,Em.6.1,,
CEMEX SAB-CPO,MXP225611567,C2394,Manufacturing,Manufacture of other non-metallic mineral products,Manufacture of non-metallic mineral products n.e.c.,"Manufacture of cement, lime and plaster",,,FY19,,,Po.0.0,Po,0,0,Percentage of products that qualify for credits in sustainable building design and construction certifications,[could be calculated],,,,,,,,Baltzell,Policy,0,0,EM-CM,EM-CM-410a.1a,Percentage (%) by annual sales revenue,#N/A,#N/A,#N/A,,[could be calculated],,,Po.0.0,,
CEMEX SAB-CPO,MXP225611567,C2394,Manufacturing,Manufacture of other non-metallic mineral products,Manufacture of non-metallic mineral products n.e.c.,"Manufacture of cement, lime and plaster",,,FY19,,,TR.0.0,TR,0,0,"Total addressable market for products that reduce energy, water, and/or material impacts during usage and/or production",[could be calculated],,,,,,,,Baltzell,"Transition Risk, Adaptation, and Resilience",0,0,EM-CM,EM-CM-410a.2a,"Reporting currency, Percentage (%)",#N/A,#N/A,#N/A,,[could be calculated],,,TR.0.0,,
CEMEX SAB-CPO,MXP225611567,C2394,Manufacturing,Manufacture of other non-metallic mineral products,Manufacture of non-metallic mineral products n.e.c.,"Manufacture of cement, lime and plaster",,,FY19,,,WR.1.0,WR,1,0,Percentage in regions with High or Extremely High Baseline Water Stress of total fresh water withdrawn,[could be calculated],,,,,,,,Baltzell,"Water Risk, Adaptation, and Resilience",Water Management,Percentage in regions with High or Extremely High Baseline Water Stress of total fresh water withdrawn,EM-CM,EM-CM-140a.1c,"Thousand cubic meters (m³), Percentage (%)",#N/A,#N/A,#N/A,,[could be calculated],,,WR.1.0,,
CEMEX SAB-CPO,MXP225611567,C2394,Manufacturing,Manufacture of other non-metallic mineral products,Manufacture of non-metallic mineral products n.e.c.,"Manufacture of cement, lime and plaster",,,FY19,,,WR.1.0,WR,1,0,Percentage recycled of total fresh water withdrawn,[could be calculated],,,,,,,,Baltzell,"Water Risk, Adaptation, and Resilience",Water Management,Percentage recycled of total fresh water withdrawn,EM-CM,EM-CM-140a.1b,"Thousand cubic meters (m³), Percentage (%)",#N/A,#N/A,#N/A,,[could be calculated],,,WR.1.0,,
CEMEX SAB-CPO,MXP225611567,C2394,Manufacturing,Manufacture of other non-metallic mineral products,Manufacture of non-metallic mineral products n.e.c.,"Manufacture of cement, lime and plaster",,,FY19,,,WR.2.2,WR,2,2,Total fresh water withdrawn,59.00000,,million m3," 59,000 ",dam3,IntegratedReport2019.pdf,87,,Baltzell,"Water Risk, Adaptation, and Resilience",Water Withdrawal,Total fresh water withdrawn,EM-CM,EM-CM-140a.1a,"Thousand cubic meters (m³), Percentage (%)",,,,,59.00,,million m3,WR 2.2,59000.00,dam3
E.ON SE,DE000ENAG999,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY17,,,Em.1.1,Em,1,1,Greenhouse gas emissions - Scope 1,4.53,,million mtCO2e," 4,530,000 ",mtCO2e,https://www.eon.com/en/about-us/sustainability/facts-and-figures.html,,,Baltzell,Emissions,Scope 1 Emissions Total,,IF-EU,,,C6.1,C6.1.1,(C6.1) What were your organization’s gross global Scope 1 emissions in Mg CO2e?,,4.53,,million mtCO2e,Em.1.1,4530000.00,mtCO2e
E.ON SE,DE000ENAG999,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY18,,,Em.1.1,Em,1,1,Greenhouse gas emissions - Scope 1,4.58,,million mtCO2e," 4,580,000 ",mtCO2e,https://www.eon.com/en/about-us/sustainability/facts-and-figures.html,,,Baltzell,Emissions,Scope 1 Emissions Total,,IF-EU,,,C6.1,C6.1.1,(C6.1) What were your organization’s gross global Scope 1 emissions in Mg CO2e?,,4.58,,million mtCO2e,Em.1.1,4580000.00,mtCO2e
E.ON SE,DE000ENAG999,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY19,,,Em.1.1,Em,1,1,Greenhouse gas emissions - Scope 1,4.91,,million mtCO2e," 4,910,000 ",mtCO2e,https://www.eon.com/en/about-us/sustainability/facts-and-figures.html,,,Baltzell,Emissions,Scope 1 Emissions Total,,IF-EU,,,C6.1,C6.1.1,(C6.1) What were your organization’s gross global Scope 1 emissions in Mg CO2e?,,4.91,,million mtCO2e,Em.1.1,4910000.00,mtCO2e
KYUSHU ELECTRIC POWER CO INC,JP3246400000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY20,,,EF.6.1,EF,6,1,Number of customers served in markets subject to renewable portfolio standards (RPS),N/A,,,,,,,,Baltzell,Energy/Fuel,RPS,Number of customers served in markets subject to renewable portfolio standards (RPS),IF-EU,IF-EU-110a.4a,"Number, Percentage (%)",,,,,N/A,,,EF.6.1,,
KYUSHU ELECTRIC POWER CO INC,JP3246400000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY20,,,EF.6.2,EF,6,2,Percentage fulfillment of renewable portfolio standards (RPS) target by market,N/A,,,,,,,,Baltzell,Energy/Fuel,RPS,Percentage fulfillment of renewable portfolio standards (RPS) target by market,IF-EU,IF-EU-110a.4b,"Number, Percentage (%)",,,,,N/A,,,EF.6.2,,
KYUSHU ELECTRIC POWER CO INC,JP3246400000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY20,,,EF.6.3,EF,6,3,"The entity shall discuss its operations in markets with RPS regulations or where regulations are emerging, including whether it is meeting its regulatory obligations, whether regulations require future increases or changes to the entity’s renewable energy portfolio, and strategies to maintain compliance with emerging regulations.",Not Answered,,,,,,,,Baltzell,Energy/Fuel,RPS,Strategy,IF-EU,IF-EU-110a.4c,"Number, Percentage (%)",,,,,Not Answered,,,EF.6.3,,
KYUSHU ELECTRIC POWER CO INC,JP3246400000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY20,,,EF.7.1,EF,7,1,Number of incidents of non-compliance with physical and/or cybersecurity standards or regulations,0,,number,0,number,,,,Baltzell,Energy/Fuel,Grid Resiliency,Number of incidents of non-compliance with physical and/or cybersecurity standards or regulations,IF-EU,IF-EU-550a.1a,Number,,,,,0.00,,number,EF.7.1,0.00,number
KYUSHU ELECTRIC POWER CO INC,JP3246400000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY20,,,EF.7.2,EF,7,2,System Average Interruption Duration Index (SAIDI),15,,minutes,15,minutes,,,,Baltzell,Energy/Fuel,Grid Resiliency,System Average Interruption Duration Index (SAIDI),IF-EU,IF-EU-550a.2a,"Minutes, Number",,,,,15.00,,minutes,EF.7.2,15.00,minutes
KYUSHU ELECTRIC POWER CO INC,JP3246400000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY20,,,EF.7.3,EF,7,3,System Average Interruption Frequency Index (SAIFI),0.08,,outages,0.08,outages,,,,Baltzell,Energy/Fuel,Grid Resiliency,System Average Interruption Frequency Index (SAIFI),IF-EU,IF-EU-550a.2b,"Minutes, Number",,,,,0.08,,outages,EF.7.3,0.08,outages
KYUSHU ELECTRIC POWER CO INC,JP3246400000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY20,,,EF.7.4,EF,7,4,"Customer Average Interruption Duration Index (CAIDI), inclusive of major event days",187.5,,minutes/month,187.5,minutes/month,,,,Baltzell,Energy/Fuel,Grid Resiliency,"Customer Average Interruption Duration Index (CAIDI), inclusive of major event days",IF-EU,IF-EU-550a.2c,"Minutes, Number",,,,,187.50,,minutes/month,EF.7.4,187.50,minutes/month
KYUSHU ELECTRIC POWER CO INC,JP3246400000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY20,,,EF.7.5,EF,7,5,The entity shall discuss notable service disruptions such as those that affected a significant number of customers or disruptions of extended duration,Not answered,,,,,,,,Baltzell,Energy/Fuel,Grid Resiliency,The entity shall discuss notable service disruptions such as those that affected a significant number of customers or disruptions of extended duration,IF-EU,IF-EU-550a.2d,"Minutes, Number",,,,,Not answered,,,EF.7.5,,
KYUSHU ELECTRIC POWER CO INC,JP3246400000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY20,,,EF.8.1,EF,8,1,Percentage of electric utility revenues from rate structures that are decoupled,N/A,,,,,,,,Baltzell,Energy/Fuel,End-Use Efficiency & Demand,Percentage of electric utility revenues from rate structures that are decoupled,IF-EU,IF-EU-420a.1a,Percentage (%),,,,,N/A,,,EF.8.1,,
